T Eprom Mprom Cv Xs Ub M2prom
2.07499 -432.669 226.593 219.448 167.035 0.659529 51690.8
2.07929 -431.952 225.776 225.178 194.347 0.658639 51378.7
2.08359 -431.252 225.908 224.023 176.029 0.659189 51401
2.08789 -430.39 225.492 222.561 170.733 0.659153 51203
2.09219 -429.361 224.569 226.506 196.395 0.658287 50842
2.09649 -428.209 223.965 235.017 203.218 0.657923 50586.3
2.10079 -427.186 223.583 237.588 200.909 0.657793 50411.6
2.10509 -425.909 223.076 235.587 209.924 0.657611 50205
2.10939 -424.81 222.164 244.77 231.219 0.656755 49844.4
2.11369 -424.244 222.023 243.659 232.861 0.656685 49786.6
2.11799 -423.127 221.314 240.681 244.11 0.656367 49497.1
2.12229 -422.427 220.861 245.07 245.596 0.656061 49300.7
2.12659 -420.69 219.954 251.058 257.679 0.655497 48927.6
2.13089 -419.664 219.367 246.643 268.374 0.655152 48693.6
2.13519 -419.674 219.316 250.092 261.814 0.655157 48658.4
2.13949 -417.68 218.141 258.318 288.924 0.654095 48203.6
2.14379 -415.604 216.886 265.897 313.482 0.653224 47711.6
2.14809 -415.674 216.998 263.839 313.001 0.653221 47760.5
2.15239 -414.162 216.058 268.2 328.905 0.652533 47389
2.15669 -413.606 215.563 265.818 342.206 0.652002 47205.5
2.16099 -411.854 214.568 271.205 348.332 0.651413 46792.3
2.16529 -411.171 214.332 271.696 344.505 0.651368 46684.3
2.16959 -410.468 213.379 276.9 366.649 0.650222 46326.1
2.17389 -408.858 212.634 280.949 395.272 0.649751 46072.4
2.17819 -407.437 211.975 278.613 382.945 0.649653 45767.4
2.18249 -406.528 211.265 286.689 398.891 0.648735 45503.4
2.18679 -404.821 210.099 287.886 423.391 0.647707 45067.4
2.19109 -403.4 209.369 288.313 426.929 0.647379 44770.9
2.19539 -402.82 209.025 289.203 432.842 0.647174 44641.9
2.19969 -401.287 207.406 296.823 471.892 0.645175 44055.4
2.20399 -400.764 206.887 294.27 490.599 0.644401 43883.3
2.20829 -398.316 205.465 299.871 512.5 0.643321 43347.6
2.21259 -396.785 204.515 306.285 523.946 0.642141 42985.8
2.21689 -395.966 203.839 306.522 539.705 0.641654 42746.7
2.22119 -395.392 203.145 311.82 562.285 0.640647 42516.7
2.22549 -393.314 202.258 313.435 554.909 0.64034 42143.4
2.22979 -393.031 201.825 317.574 570.61 0.639598 42005.5
2.23409 -391.573 200.802 315.962 594.572 0.638735 41649.9
2.23839 -390.307 200.027 312.895 591.116 0.638155 41334.1
2.24269 -388.656 198.378 312.88 627.17 0.636124 40760.2
2.24699 -387.693 197.245 324.166 666.27 0.634262 40402.8
2.25129 -385.465 196.208 317.524 660.785 0.633984 39985.1
2.25559 -384.393 195.156 334.712 698.672 0.631722 39661.8
2.25989 -383.848 195.069 321.186 683.178 0.632766 39595.7
2.26419 -381.98 193.253 333.565 722.259 0.629955 38982
2.26849 -379.582 191.765 334.863 732.827 0.628413 38436.3
2.27279 -379.104 190.888 326.493 756.967 0.627371 38158.8
2.27709 -377.362 190.022 333.909 758.24 0.626628 37834.9
2.28139 -376.3 189.075 332.4 792.198 0.625112 37556.7
2.28569 -375.535 188.09 333.565 813.509 0.623362 37237.1
2.28999 -373.691 187.44 333.546 794.369 0.623832 36952.7
2.29429 -373.043 185.806 335.58 860.893 0.620561 36498.9
2.29859 -370.982 185.078 335.637 830.521 0.62072 36162.7
2.30289 -369.822 183.56 336.915 863.364 0.618538 35682.6
2.30719 -367.983 182.25 337.754 885.973 0.616137 35259.2
2.31149 -366.258 180.382 338.746 925.114 0.613184 34675.9
2.31579 -365.336 179.682 340.899 940.395 0.612256 34463.4
2.32009 -363.436 178.326 336.174 929.466 0.610918 33956.7
2.32439 -363.063 177.788 345.114 977.051 0.609313 33879.8
2.32869 -361.075 176.009 338.939 962.036 0.607226 33219.4
2.33299 -359.843 174.939 340.985 981.957 0.60573 32894.7
2.33729 -358.332 173.907 341.225 1005.79 0.603831 32594.6
2.34159 -357.376 172.794 334.48 1037.81 0.602296 32287.9
2.34589 -355.649 171.111 351.95 1061.59 0.598933 31769.3
2.35019 -354.047 169.897 345.516 1057.74 0.597417 31350.8
2.35449 -352.27 168.179 342.242 1081.15 0.594829 30829.7
2.35879 -350.548 166.171 334.13 1104.05 0.591727 30217
2.36309 -349.812 165.682 341.475 1118.92 0.590508 30094.6
2.36739 -348.564 165.094 343.789 1116.74 0.589049 29899.9
2.37169 -347.217 163.965 332.838 1120.12 0.58848 29541
2.37599 -345.819 162.575 336.551 1122.7 0.585709 29098.2
2.38029 -343.997 160.84 329.27 1142.6 0.583178 28589.1
2.38459 -343.561 160.277 338.745 1178 0.580435 28497.6
2.38889 -340.538 157.813 326.997 1150.6 0.577752 27653.7
2.39319 -340.037 156.843 336.68 1185.26 0.574899 27436.3
2.39749 -339.763 156.631 329.871 1188.5 0.574505 27382.8
2.40179 -337.596 154.564 329.988 1209.86 0.570508 26795.9
2.40609 -335.59 152.72 321.748 1212.99 0.567438 26241.9
2.41039 -334.529 151.559 328.635 1236.52 0.563176 25950.6
2.41469 -332.426 150.151 315.35 1224.39 0.562747 25501.7
2.41899 -331.67 149.18 331.588 1249.26 0.55889 25276.6
2.42329 -330.101 147.433 315.166 1227.43 0.55666 24710.8
2.42759 -329.849 146.915 320.137 1261.4 0.554135 24646.1
2.43189 -327.518 145.283 320.829 1275.01 0.550597 24207.8
2.43619 -326.489 143.252 321.961 1301.05 0.544791 23690.7
2.44049 -324.778 142.514 308.799 1255.79 0.546243 23375
2.44479 -323.545 140.723 304.945 1286.59 0.540904 22948.5
2.44909 -322.342 139.91 313.381 1286.14 0.538504 22724.7
2.45339 -321.714 139.081 308.987 1294.65 0.535579 22519.8
2.45769 -320.274 137.772 309.79 1281.29 0.532705 22130.2
2.46199 -318.387 136.396 311.829 1289.64 0.529448 21779
2.46629 -316.682 134.742 301.164 1276.68 0.528225 21304.2
2.47059 -316.489 133.951 301.949 1293.72 0.524034 21139.2
2.47489 -314.99 132.732 292.413 1271.96 0.522425 20765.8
2.47919 -313.74 131.209 301.485 1301 0.516909 20441.1
2.48349 -312.448 130.056 298.733 1304.05 0.513014 20153.1
2.48779 -310.231 128.355 283.613 1272.97 0.51127 19641.8
2.49209 -310.583 128.457 293.385 1283.09 0.510231 19698.7
2.49639 -308.859 126.419 290.367 1276.51 0.503581 19168.4
2.50069 -307.492 125.029 281.864 1303.11 0.499602 18890.9
2.50499 -307.543 124.998 282.495 1285.72 0.501045 18845.1
2.50929 -305.552 123.445 279.821 1285.18 0.495275 18463.6
2.51359 -304.244 122.117 284.961 1282.78 0.490346 18136.8
2.51789 -302.841 120.648 275.54 1291.21 0.486343 17807
2.52219 -302.398 120.101 273.937 1263.75 0.484671 17611.6
2.52649 -300.226 118.588 273.892 1242.62 0.482391 17202.6
2.53079 -298.338 115.986 274.795 1261.15 0.472282 16644.4
2.53509 -297.836 115.613 265.233 1248.85 0.472425 16532.3
2.53939 -296.952 114.68 254.538 1244.36 0.470171 16311.5
2.54369 -296.384 114.137 261.816 1248.93 0.466327 16204.2
2.54799 -295.311 112.686 256.356 1238.28 0.463092 15853.2
2.55229 -293.492 111.772 256.198 1213.11 0.45903 15589.3
2.55659 -292.79 110.51 262.288 1240.65 0.451954 15384.3
2.56089 -291.004 109.078 254.565 1236.94 0.445909 15065.7
2.56519 -290.946 108.341 254.306 1230.06 0.44534 14893.1
2.56949 -289.218 106.881 251.585 1212.18 0.438416 14538.1
2.57379 -288.146 105.727 250.936 1232.67 0.430314 14350.7
2.57809 -287.211 104.898 248.936 1222.98 0.427361 14156.6
2.58239 -285.756 104.259 243.405 1187.87 0.428742 13937.5
2.58669 -285.879 103.741 245.922 1208.83 0.425028 13889.1
2.59099 -283.779 101.586 237.918 1158.07 0.419033 13320.3
2.59529 -282.747 101.076 235.047 1144.18 0.41865 13185.9
2.59959 -281.805 99.9044 233.989 1172.56 0.411013 13029.1
2.60389 -281.238 98.7322 233.171 1160.65 0.40405 12770.2
2.60819 -279.729 97.7252 227.64 1123.19 0.406325 12479.7
2.61249 -279.377 97.1478 228.933 1126.64 0.399034 12381
2.61679 -278.25 96.3964 229.046 1130.02 0.397678 12249.3
2.62109 -276.588 95.3872 218.177 1072.87 0.398473 11910.8
2.62539 -275.836 94.4454 222.521 1103.4 0.386246 11816.8
2.62969 -275.215 93.7638 219.185 1103.43 0.384639 11693.3
2.63399 -274.038 92.3868 217.468 1071.85 0.378695 11358.5
2.63829 -273.755 92.032 217.322 1073.82 0.376164 11302.9
2.64259 -271.787 90.568 213.226 1063.27 0.370288 11012.3
2.64689 -271.805 90.6772 213.027 1060.46 0.371301 11029.3
2.65119 -271.116 89.1326 206.193 1029.69 0.364501 10674.5
2.65549 -269.245 88.412 203.123 1019.28 0.362545 10523.4
2.65979 -269.232 87.6676 206.155 1011.86 0.356869 10376.9
2.66409 -267.608 86.5072 204.214 1003.7 0.355131 10157.5
2.66839 -265.863 85.2166 197.533 988.353 0.346925 9899.17
2.67269 -265.632 85.0416 199.399 972.584 0.345814 9831.48
2.67699 -264.877 83.9574 195.551 982.678 0.334658 9679.46
2.68129 -264.156 83.4662 193.893 952.007 0.338848 9519.21
2.68559 -264.329 82.778 191.259 977.674 0.324755 9477.82
2.68989 -262.841 82.365 190.702 941.482 0.332233 9316.47
2.69419 -261.489 80.6396 183.087 903.892 0.327631 8938
2.69849 -261.445 80.3614 190.269 928.05 0.317039 8962.28
2.70279 -259.887 79.0208 185.82 910.003 0.308661 8703.83
2.70709 -259.32 78.3172 188.261 902.359 0.300651 8576.35
2.71139 -259.038 78.7028 176.782 870.294 0.321345 8553.83
2.71569 -258.128 78.104 183.45 887.263 0.30691 8509.76
2.71999 -258.392 77.7162 178.299 867.248 0.308462 8398.71
2.72429 -255.754 76.0378 181.27 856.545 0.292983 8115.22
2.72859 -255.534 76.784 182.026 858.539 0.299281 8238.38
2.73289 -254.793 74.8858 177.378 844.89 0.284474 7916.87
2.73719 -255.075 75.5634 174.769 847.963 0.287707 8030.86
2.74149 -253.346 75.174 177.396 835.363 0.290732 7941.27
2.74579 -252.618 72.005 172.625 825.291 0.259423 7450.79
2.75009 -251.827 72.5336 170.874 798.093 0.271742 7455.95
2.75439 -250.685 71.6762 169.248 788.349 0.267921 7308.9
2.75869 -249.62 72.1418 169.903 788.655 0.269776 7380.09
2.76299 -249.246 70.6604 163.678 762.426 0.267605 7099.46
2.76729 -249.124 70.4852 162.956 772.195 0.262893 7105.05
2.77159 -247.826 69.5542 158.669 758.257 0.258343 6939.36
2.77589 -247.08 68.772 153.205 735.281 0.256463 6770.64
2.78019 -246.913 68.971 161.041 739.046 0.254095 6811.68
2.78449 -245.784 67.7222 159.547 733.509 0.23796 6628.74
2.78879 -244.834 67.771 154.725 724.555 0.246811 6613.54
2.79309 -243.687 67.5652 157.308 717.642 0.246175 6569.49
2.79739 -243.931 66.6834 150.92 706.315 0.239287 6422.51
2.80169 -243.061 65.6418 152.649 699.122 0.234039 6267.57
2.80599 -241.724 65.5612 149.596 680.196 0.231263 6206.89
2.81029 -241.826 65.2464 149.864 688.129 0.225476 6190.93
2.81459 -241.141 64.6424 147.791 666.526 0.225649 6054.63
2.81889 -240.162 63.331 146.154 645.747 0.216655 5831.1
2.82319 -240.181 63.7958 145.606 658.958 0.220678 5930.27
2.82749 -239.146 63.8206 145.102 646.556 0.226019 5901.2
2.83179 -238.62 62.5792 140.266 630.708 0.214222 5702.19
2.83609 -238.357 63.0888 140.683 637.973 0.218568 5789.54
2.84039 -237.528 62.2198 139.917 633.312 0.215536 5670.15
2.84469 -236.131 60.9774 139.496 611.559 0.204746 5457.94
2.84899 -235.707 60.4416 140.526 592.441 0.200358 5341.04
2.85329 -234.643 60.456 136.409 599.317 0.204227 5364.95
2.85759 -235.023 60.616 137.967 604.979 0.196926 5403.08
2.86189 -234.787 59.891 135.169 590.375 0.196033 5276.52
2.86619 -233.642 59.3896 136.17 590.347 0.19048 5219.17
2.87049 -232.801 59.2494 140.128 584.64 0.189512 5188.69
2.87479 -230.899 58.2192 134.795 556.808 0.191048 4990.18
2.87909 -231.29 57.5954 135.197 561.829 0.175706 4934.78
2.88339 -231.218 58.4798 130.286 570.147 0.18704 5063.84
2.88769 -231.218 58.04 131.71 564.421 0.184991 4998.51
2.89199 -228.93 56.7548 127.152 542.753 0.173006 4790.74
2.89629 -230.225 57.8212 128.603 543.197 0.192116 4916.55
2.90059 -228.607 56.9842 129.098 546.646 0.173675 4832.79
2.90489 -228.216 55.7636 124.966 519.482 0.181196 4618.62
2.90919 -227.846 55.2216 125.02 513.531 0.165834 4543.38
2.91349 -227.163 55.236 124.448 512.213 0.167433 4543.34
2.91779 -226.777 54.89 123.135 509.723 0.159731 4500.17
2.92209 -225.626 55.2318 122.963 505.793 0.171864 4528.52
2.92639 -225.745 54.5612 118.661 496.703 0.166557 4430.47
2.93069 -224.368 53.9276 120.034 488.695 0.158871 4340.4
2.93499 -224.918 54.0256 120.77 486.966 0.163116 4348
2.93929 -223.277 53.5282 123.956 482.52 0.149338 4283.53
2.94359 -223.706 53.9926 122.114 485.377 0.158583 4343.95
2.94789 -222.313 52.7926 120.201 480.719 0.142672 4204.16
2.95219 -222.111 52.7054 119.38 479.848 0.132354 4194.46
2.95649 -221.344 52.2696 121.232 476.881 0.135257 4142
2.96079 -220.549 51.9554 114.66 453.479 0.155514 4042.02
2.96509 -220.577 51.6688 117.675 451.907 0.130904 4009.61
2.96939 -219.676 51.6974 116.71 449.132 0.143742 4006.27
2.97369 -219.564 51.0286 114.602 441.526 0.135368 3916.88
2.97799 -219.54 51.0156 113.835 444.457 0.137847 3926.18
2.98229 -219.164 50.981 115.759 440.819 0.138318 3913.71
2.98659 -218.172 50.2652 110.812 428.552 0.145218 3806.5
2.99089 -217.958 51.2628 114.155 435.355 0.15218 3929.97
2.99519 -217.51 50.7832 110.118 423.46 0.15061 3847.28
2.99949 -217.432 50.6032 111.177 431.942 0.145093 3856.29
3.00379 -216.049 49.9126 111.35 422.154 0.126985 3759.33
3.00809 -214.86 49.4532 111.849 414.369 0.141155 3692.08
3.01239 -215.238 48.9534 108.585 411.394 0.12559 3635.71
3.01669 -213.996 48.574 110.152 408.288 0.109674 3591.11
3.02099 -213.715 48.4032 107.027 390.471 0.137185 3522.48
3.02529 -213.527 48.7078 108.439 399.865 0.133073 3582.15
3.02959 -214.043 49.1504 107.951 402.413 0.129973 3634.91
3.03389 -212.884 47.6036 105.409 382.737 0.120665 3427.28
3.03819 -212.328 47.2722 105.536 379.725 0.121547 3388.34
3.04249 -211.536 47.5962 104.387 378.201 0.122981 3416.07
3.04679 -211.922 47.5822 105.806 378.164 0.134557 3416.25
3.05109 -210.369 45.981 102.894 364.929 0.106843 3227.68
3.05539 -211.282 47.1486 102.276 375.319 0.127873 3369.73
3.05969 -210.049 46.2514 103.546 358.717 0.116231 3236.75
3.06399 -209.429 46.5558 100.985 358.695 0.129514 3266.48
3.06829 -209.86 46.832 102.506 368.863 0.117878 3325.01
3.07259 -209.035 45.7158 102.103 357.118 0.113498 3187.21
3.07689 -208.366 45.9176 101.764 356.547 0.110728 3205.48
3.08119 -207.743 45.048 97.4114 345.096 0.119065 3092.63
3.08549 -207.366 45.3464 98.099 346.803 0.106162 3126.35
3.08979 -206.946 45.3728 98.073 352.093 0.0850278 3146.58
3.09409 -206.47 44.6836 96.0849 336.489 0.103588 3037.75
3.09839 -205.747 45.1266 95.6564 340.784 0.125576 3092.29
3.10269 -205.952 44.666 98.6219 339.199 0.101286 3047.48
3.10699 -205.08 43.9668 95.3927 324.797 0.099999 2942.22
3.11129 -204.645 44.1844 95.7241 330.4 0.108349 2980.23
3.11559 -204.962 44.466 94.962 334.165 0.0986119 3018.34
3.11989 -203.251 43.9818 96.3717 321.745 0.106765 2938.21
3.12419 -203.911 43.997 96.3485 324.322 0.0961534 2948.98
3.12849 -203.46 43.6734 94.6909 317.084 0.108187 2899.36
3.13279 -202.496 42.8546 92.76 313.416 0.0806374 2818.38
3.13709 -202.146 42.9436 92.2279 310.914 0.0959556 2819.52
3.14139 -201.759 42.6922 91.5088 307.674 0.0911061 2789.15
3.14569 -200.779 42.1618 92.405 303.167 0.0752717 2731.29
3.14999 -200.414 42.5544 89.2503 305.806 0.0970308 2774.16
3.15429 -200.253 42.9236 92.9985 305.923 0.0956191 2807.4
3.15859 -200.352 42.1442 95.363 302.406 0.078084 2731.31
3.16289 -199.241 42.2992 90.3309 300.314 0.106392 2739.08
3.16719 -198.535 41.7358 89.0018 294.974 0.0797067 2676.11
3.17149 -198.299 41.5736 88.4503 295.588 0.0552896 2665.82
3.17579 -198.466 41.9728 88.031 292.447 0.116152 2690.47
3.18009 -198.216 41.6616 91.9362 288.421 0.0905607 2652.89
3.18439 -198.2 41.4996 90.9553 292.477 0.0743817 2653.58
3.18869 -197.562 41.4698 89.9554 290.086 0.0794681 2644.74
3.19299 -196.736 41.3692 87.8309 286.86 0.0815356 2627.35
3.19729 -196.224 40.9588 86.6893 276.948 0.0911707 2563.1
3.20159 -195.802 40.9948 88.1947 286.349 0.0818094 2597.34
3.20589 -195.984 40.8098 86.9098 269.666 0.0971151 2529.96
3.21019 -195.848 40.7064 86.6642 273.946 0.0753378 2536.43
3.21449 -195.788 40.4692 87.8768 283.642 0.0488033 2549.52
3.21879 -194.574 40.168 85.6737 268.27 0.0764533 2476.97
3.22309 -194.554 40.7542 85.5466 273.261 0.0947042 2541.65
3.22739 -193.426 40.5928 84.7701 266.371 0.0945135 2507.46
3.23169 -192.947 39.378 83.8146 259.999 0.0580719 2390.86
3.23599 -192.935 39.6968 84.5956 260.201 0.0958439 2417.84
3.24029 -192.583 39.198 82.2804 252.787 0.0975334 2355.58
3.24459 -192.314 39.3242 85.6494 255.938 0.0781983 2376.81
3.24889 -191.564 39.323 83.1668 255.464 0.0766218 2376.27
3.25319 -191.892 39.3108 81.6462 255.849 0.0829085 2377.66
3.25749 -191.419 38.8148 81.6135 248.613 0.0884215 2316.44
3.26179 -190.487 38.7214 82.0663 246.959 0.0706015 2304.87
3.26609 -190.244 38.905 79.4764 250.148 0.074646 2330.6
3.27039 -190.549 39.1248 82.2593 257.972 0.0634573 2374.42
3.27469 -190.297 39.092 79.0616 251.342 0.0724196 2351.25
3.27899 -189.59 38.4302 80.591 245.581 0.0550813 2282.14
3.28329 -188.901 38.3874 81.0474 240.59 0.0784853 2263.52
3.28759 -188.855 38.2918 79.9476 240.124 0.0663412 2255.69
3.29189 -188.352 37.9104 81.2063 239.429 0.0475592 2225.37
3.29619 -188.374 38.0334 80.6719 235.35 0.0862527 2222.3
3.30049 -187.664 37.9984 77.1327 236.167 0.0753034 2223.34
3.30479 -186.849 37.8238 78.0236 230.615 0.0736061 2192.77
3.30909 -186.837 37.773 77.4225 229.573 0.0730581 2186.47
3.31339 -186.312 37.4576 77.5791 229.051 0.0788014 2162
3.31769 -186.736 37.6972 77.9129 232.766 0.0605863 2193.32
3.32199 -185.558 37.1646 76.4033 229.633 0.0752772 2144.04
3.32629 -185.991 37.276 78.1923 228.884 0.0635582 2150.83
3.33059 -184.536 36.4204 77.3092 218.389 0.0585339 2053.81
3.33489 -184.956 37.0924 75.0913 218.906 0.0793865 2105.87
3.33919 -184.506 37.1814 74.5589 220.23 0.0737068 2117.85
3.34349 -184.496 37.1636 75.5348 223.511 0.0745077 2128.44
3.34779 -184.146 36.9972 75.508 221.748 0.0595301 2111.16
3.35209 -184.046 36.9346 77.6553 224.483 0.0508983 2116.65
3.35639 -184.408 36.5636 73.9318 216.148 0.0552388 2062.37
3.36069 -182.958 36.7678 72.951 217.671 0.0642901 2083.4
3.36499 -182.028 36.383 73.2682 213.834 0.0474709 2043.27
3.36929 -182.307 35.9148 75.2664 213.552 0.0386612 2009.39
3.37359 -181.738 36.2844 73.9944 207.31 0.0754671 2015.94
3.37789 -181.489 36.0584 70.9929 209.448 0.057061 2007.7
3.38219 -181.45 36.3272 71.7633 209.262 0.0813669 2027.43
3.38649 -180.386 35.8738 71.6495 205.208 0.0630527 1981.86
3.39079 -180.951 35.8042 73.246 202.848 0.0709173 1969.75
3.39509 -180.469 35.397 72.4054 197.179 0.0743809 1922.39
3.39939 -179.84 35.2268 71.7523 201.959 0.0490132 1927.46
3.40369 -179.758 35.0404 71.6144 199.489 0.0543101 1906.83
3.40799 -179.408 34.8558 72.5272 200.524 0.0434807 1898.31
3.41229 -178.828 35.1982 72.0651 201.645 0.0518686 1926.98
3.41659 -179.151 35.2216 70.4373 196.072 0.0730783 1910.46
3.42089 -178.681 35.0462 71.2912 197.378 0.0564418 1903.44
3.42519 -178.246 35.1892 68.3542 193.063 0.0862243 1899.56
3.42949 -177.876 34.7974 69.1289 192.719 0.0663397 1871.79
