T Eprom Mprom Cv Xs Ub M2prom
3.07712 -460.253 64.4168 213.466 741.319 0.057287 6430.65
3.07999 -459.199 64.925 223.991 757.882 0.0448471 6549.52
3.08285 -459.723 64.32 214.241 730.177 0.0570435 6388.09
3.08572 -457.352 64.0978 214.194 747.239 0.019565 6414.3
3.08859 -456.39 63.6426 212.527 729.327 0.045242 6302.97
3.09145 -457.52 63.9964 217.694 755.606 0.0156611 6431.46
3.09432 -457.268 63.8498 213.071 748.371 0.034778 6392.49
3.09719 -456.048 63.5602 209.037 723.222 0.0324329 6279.85
3.10005 -454.838 63.9206 205.137 718.001 0.051945 6311.68
3.10292 -454.235 62.6834 207.8 712.035 0.0357848 6138.6
3.10579 -453.286 62.3648 217.562 695.1 0.050954 6048.2
3.10865 -452.904 62.6416 210.689 703.391 0.0473545 6110.57
3.11152 -453.994 62.2774 209.367 704.38 0.0238585 6070.17
3.11439 -451.426 62.612 206.808 698.056 0.0448086 6094.28
3.11725 -451.384 61.9226 208.891 682.668 0.0398759 5962.46
3.12012 -450.293 61.3248 209.394 690.131 0.0195353 5914.02
3.12299 -449.987 61.5538 205.295 683.491 0.0363599 5923.4
3.12585 -449.581 61.5348 212.013 670.809 0.0445752 5883.38
3.12872 -449.694 62.1396 203.777 685.16 0.039465 6005
3.13159 -448.746 61.7578 206.369 676.542 0.0389747 5932.67
3.13445 -448.165 61.838 207.856 679.681 0.0357282 5954.37
3.13732 -447.24 61.3878 207.895 669.208 0.0514827 5867.98
3.14019 -445.279 61.067 202.004 660.164 0.0434332 5802.22
3.14305 -446.962 61.2924 200.854 650.268 0.0581696 5800.59
3.14592 -445.415 60.2794 204.402 644.499 0.0343963 5661.15
3.14879 -444.659 61.1704 205.145 647.287 0.0394164 5779.99
3.15165 -444.363 60.2826 195.717 654.284 0.0114037 5696.07
3.15452 -443.1 59.757 201.979 630.687 0.0367021 5560.41
3.15739 -442.754 59.8222 197.091 640.402 0.0216487 5600.69
3.16025 -441.364 60.2398 201.309 621.966 0.0571239 5594.4
3.16312 -441.57 60.0542 192.273 634.475 0.0330951 5613.43
3.16599 -441.959 60.4288 200.985 624.901 0.0499931 5630.07
3.16885 -441.461 60.181 201.71 632.625 0.036557 5626.45
3.17172 -441.122 59.6306 198.708 630.627 0.0165959 5555.98
3.17459 -439.679 59.126 193.675 627.907 -0.00418822 5489.23
3.17745 -440.045 59.2468 196.194 612.279 0.050186 5455.67
3.18032 -439.233 59.164 193.662 611.405 0.052165 5444.84
3.18319 -438.743 59.457 193.058 616.55 0.0491718 5497.73
3.18605 -437.619 58.897 189.417 624.202 0.00530591 5457.6
3.18892 -436.341 59.1746 191.906 619.459 0.0221356 5477.04
3.19179 -436.331 58.7606 193.184 601.378 0.0360413 5372.28
3.19465 -435.096 59.0272 189.007 612.741 0.0339384 5441.7
3.19752 -434.785 58.4296 188.963 588.018 0.0372374 5294.22
3.20039 -434.185 58.3464 182.54 583.277 0.0450214 5271.01
3.20325 -434.684 58.8926 191.339 597.386 0.0446906 5381.92
3.20612 -433.351 57.4676 193.388 584.577 0.00850871 5176.75
3.20899 -433.52 58.3762 187.203 596.402 0.0340239 5321.63
3.21185 -432.674 57.6474 189.65 582.155 0.0170927 5193.02
3.21472 -432.18 57.0214 186.839 567.173 0.036205 5074.74
3.21759 -432.53 57.6624 185.16 570.669 0.0457935 5161.13
3.22045 -430.458 57.1128 186.427 560.186 0.039491 5065.93
3.22332 -429.748 56.6422 184.3 564.29 0.0182945 5027.23
3.22619 -429.214 57.0388 187.656 554.737 0.0511856 5043.11
3.22905 -429.414 57.7374 187.347 582.307 0.0364705 5213.91
3.23192 -427.898 57.1708 182.524 569.812 0.0231932 5110.09
3.23479 -427.936 56.6814 186.249 559.088 0.00963126 5021.31
3.23765 -427.83 56.7668 182.946 549.143 0.0297654 5000.4
3.24052 -426.345 56.049 184.146 528.343 0.0457564 4853.6
3.24339 -426.101 56.5232 182.678 545.397 0.0240535 4963.81
3.24625 -426.459 56.74 180.231 564.912 0.0103758 5053.27
3.24912 -425.569 55.8712 176.985 557.045 -0.0131242 4931.5
3.25199 -423.782 56.4712 180.606 547.265 0.0279754 4968.69
3.25485 -424.205 55.9988 181.288 524.537 0.0564785 4843.16
3.25772 -423.896 56.0792 180.927 533.389 0.0342695 4882.51
3.26059 -424.217 55.8028 181.058 537.39 0.0380403 4866.16
3.26345 -422.734 56.3128 182.905 544.393 0.0298725 4947.73
3.26632 -422.76 55.3862 176.271 530.662 0.0298609 4800.94
