T Eprom Mprom Cv Xs Ub M2prom
1.33899 -127.668 63.9114 1.92043 0.197575 0.666585 4084.93
1.34759 -127.643 63.9044 1.92359 0.204559 0.666582 4084.05
1.35619 -127.598 63.8934 2.20613 0.230231 0.666571 4082.68
1.36479 -127.6 63.892 2.27737 0.252887 0.666561 4082.53
1.37339 -127.557 63.8804 2.34331 0.259866 0.666557 4081.06
1.38199 -127.502 63.8668 2.783 0.306123 0.666538 4079.39
1.39059 -127.468 63.8566 2.76675 0.308817 0.666535 4078.09
1.39919 -127.428 63.843 3.04863 0.35946 0.666513 4076.43
1.40779 -127.408 63.8392 3.09928 0.374307 0.666509 4075.97
1.41639 -127.373 63.8302 3.43062 0.38716 0.666499 4074.84
1.42499 -127.257 63.7934 4.08693 0.53735 0.666438 4070.36
1.43359 -127.246 63.7922 3.85141 0.690032 0.666446 4070.43
1.44219 -127.257 63.797 4.01003 0.484814 0.666455 4070.76
1.45079 -127.131 63.7618 4.50541 0.568286 0.666418 4066.39
1.45939 -127.091 63.7538 4.73008 0.567215 0.666415 4065.37
1.46799 -126.98 63.718 5.33108 0.67499 0.666365 4060.97
1.47659 -127.007 63.7212 5.02423 0.709658 0.666355 4061.44
1.48519 -126.831 63.6808 5.99634 0.737761 0.666331 4056.34
1.49379 -126.81 63.6702 6.297 0.837893 0.66629 4055.15
1.50239 -126.688 63.635 6.64917 0.888703 0.666261 4050.75
1.51099 -126.631 63.6196 6.68943 0.914434 0.66625 4048.84
1.51959 -126.528 63.59 7.5734 1.05022 0.666189 4045.28
1.52819 -126.466 63.5674 7.58981 1.08708 0.666166 4042.48
1.53679 -126.397 63.5538 7.63216 1.05916 0.666173 4040.71
1.54539 -126.256 63.5144 8.53468 1.2006 0.666106 4035.93
1.55399 -126.205 63.4854 8.97757 1.42111 0.666014 4032.6
1.56259 -126.063 63.4576 9.23795 1.3333 0.666037 4028.95
1.57119 -125.996 63.4376 9.7246 1.41327 0.665998 4026.55
1.57979 -125.876 63.394 10.2604 1.585 0.665915 4021.3
1.58839 -125.775 63.3664 10.1533 1.57604 0.66591 4017.8
1.59699 -125.551 63.3018 11.339 1.78093 0.665811 4009.96
1.60559 -125.276 63.223 12.7012 1.99047 0.665703 4000.34
1.61419 -125.3 63.225 12.205 2.20779 0.665685 4000.96
1.62279 -125.27 63.2176 12.213 2.08127 0.665677 3999.84
1.63139 -125.055 63.1462 13.3725 2.24706 0.665562 3991.11
1.63999 -124.796 63.0654 14.2533 2.58668 0.665435 3981.49
1.64859 -124.584 63.0006 15.3829 2.95381 0.665304 3973.95
1.65719 -124.646 63.0318 14.6306 2.6516 0.665423 3977.4
1.66579 -124.478 62.9756 15.1373 2.72076 0.665324 3970.46
1.67439 -124.26 62.9168 16.0566 2.77468 0.665264 3963.17
1.68299 -124.101 62.848 16.5786 3.18582 0.665077 3955.23
1.69159 -123.793 62.7566 18.0273 3.54931 0.664912 3944.39
1.70019 -123.675 62.718 18.784 3.70623 0.664829 3939.85
1.70879 -123.535 62.6798 18.4298 3.70782 0.664828 3935.09
1.71739 -123.181 62.566 19.7227 4.02731 0.664632 3921.42
1.72599 -123.158 62.567 19.7984 4.11991 0.664627 3921.74
1.73459 -122.813 62.4588 21.5064 4.26056 0.664453 3908.49
1.74319 -122.647 62.3994 21.4756 4.84818 0.664314 3902.14
1.75179 -122.311 62.2896 21.8865 4.71252 0.664215 3888.25
1.76039 -122.222 62.2626 21.989 4.71229 0.664193 3884.93
1.76899 -122.075 62.2184 22.2641 4.89473 0.664128 3879.79
1.77759 -121.763 62.114 23.928 5.6426 0.663838 3868.18
1.78619 -121.431 61.9874 24.894 6.09043 0.663554 3853.32
1.79479 -121.189 61.9032 25.8219 6.69419 0.663323 3844.02
1.80339 -120.961 61.8396 25.6907 6.29919 0.663364 3835.5
1.81199 -120.468 61.6828 27.2659 6.71848 0.663091 3816.94
1.82059 -120.315 61.6148 28.7235 7.35743 0.662798 3809.78
1.82919 -120.07 61.5314 28.344 7.80458 0.662657 3800.39
1.83779 -119.609 61.3656 30.2023 8.27123 0.662281 3780.94
1.84639 -119.501 61.312 30.3534 8.61286 0.662119 3775.06
1.85499 -119.203 61.254 29.9598 8.22879 0.662263 3767.32
1.86359 -118.728 61.0568 32.4245 9.75323 0.661578 3746.11
1.87219 -118.536 60.9874 32.1902 9.43445 0.661571 3737.13
1.88079 -118.49 60.9588 32.2454 10.0868 0.661406 3734.95
1.88939 -117.937 60.7684 33.5588 10.8281 0.661052 3713.26
1.89799 -117.576 60.608 35.4283 12.0704 0.66038 3696.24
1.90659 -117.284 60.5246 35.515 12.0414 0.660371 3686.19
1.91519 -117.258 60.5014 34.8802 11.7625 0.660302 3682.95
1.92379 -116.678 60.302 37.2931 12.7178 0.659762 3660.8
1.93239 -116.311 60.1798 37.1654 12.6509 0.659688 3646.05
1.94099 -116.128 60.1196 36.4178 12.719 0.659649 3639.05
1.94959 -115.747 59.956 38.2354 14.0566 0.658995 3622.13
1.95819 -115.278 59.7592 40.1623 14.6685 0.658414 3599.89
1.96679 -114.971 59.6282 41.0276 16.4124 0.657878 3587.8
1.97539 -114.426 59.4084 42.0144 17.4591 0.657345 3563.85
1.98399 -114.272 59.4058 40.9963 15.6994 0.657732 3560.2
1.99259 -113.492 58.9468 45.6164 21.1731 0.655442 3516.91
2.00119 -113.248 58.9106 43.5392 20.0397 0.655983 3510.56
2.00979 -112.848 58.7582 44.8021 20.7082 0.655432 3494.15
2.01839 -112.558 58.6522 45.3508 20.3005 0.655193 3481.05
2.02699 -112.615 58.6642 44.8132 20.529 0.655112 3483.1
2.03559 -111.791 58.3458 47.1206 22.5476 0.654199 3450.13
2.04419 -111.388 58.1764 46.403 21.8106 0.65399 3429.08
2.05279 -110.974 58.0208 48.5465 23.5904 0.653284 3414.84
2.06139 -110.388 57.6612 50.3603 27.5262 0.651501 3381.56
2.06999 -110.142 57.5842 48.6871 26.3771 0.651677 3370.54
2.07859 -109.428 57.2942 50.0078 28.2942 0.650811 3341.44
2.08719 -109.448 57.2972 51.4705 28.1024 0.650499 3341.62
2.09579 -108.491 56.827 52.2609 31.6714 0.648794 3295.68
2.10439 -108.3 56.7434 52.4699 31.6774 0.648482 3286.47
2.11299 -107.91 56.553 53.4976 33.0642 0.647781 3268.11
2.12159 -107.213 56.2522 53.8831 33.9663 0.646827 3236.37
2.13019 -106.763 55.9618 57.3058 38.3834 0.644843 3213.49
2.13879 -106.336 55.79 55.7654 37.9097 0.644759 3193.6
2.14739 -105.572 55.4252 57.5104 39.9876 0.643146 3157.82
2.15599 -105.689 55.499 56.7938 38.494 0.643621 3163.13
2.16459 -105.104 55.2056 56.3014 40.3847 0.642553 3135.07
2.17319 -104.705 55.0652 57.6627 40.923 0.642135 3121.11
2.18179 -103.759 54.5136 59.3525 44.8067 0.639443 3069.49
2.19039 -103.287 54.4116 59.3088 43.771 0.639583 3056.5
2.19899 -103.026 54.1518 60.5883 46.6112 0.637728 3034.91
2.20759 -102.8 53.9654 60.419 49.4115 0.636594 3021.34
2.21619 -102.399 53.8438 61.0178 49.2619 0.636281 3008.33
2.22479 -101.104 53.095 62.1341 53.5432 0.632636 2938.2
2.23339 -101.066 53.0622 62.1275 54.2746 0.632458 2936.81
2.24199 -100.73 52.9292 61.6585 53.7833 0.632245 2922.08
2.25059 -99.798 52.3872 65.1789 57.9567 0.628759 2874.86
2.25919 -99.4732 52.2216 65.2774 58.8774 0.627865 2860.11
2.26779 -98.8752 51.8282 64.1715 61.145 0.6261 2824.83
2.27639 -98.5168 51.707 63.9975 60.7961 0.625714 2812.01
2.28499 -97.54 51.2594 65.8544 61.5443 0.623601 2768.15
2.29359 -97.6944 51.244 66.1054 64.2427 0.622978 2773.29
2.30219 -96.6852 50.7176 66.2911 65.8224 0.620212 2723.81
2.31079 -96.5776 50.6722 64.1553 64.7062 0.620942 2717.19
2.31939 -95.9228 50.3792 66.1294 66.5819 0.619017 2692.49
2.32799 -95.4804 50.0014 66.4397 68.9972 0.616191 2660.76
2.33659 -94.7956 49.5998 66.1625 70.995 0.614062 2626.03
2.34519 -94.0148 49.2988 66.1191 69.335 0.613579 2592.98
2.35379 -93.6416 49.04 65.8198 71.7775 0.611534 2573.87
2.36239 -92.5696 48.3758 68.5689 76.0628 0.607159 2519.91
2.37099 -92.5412 48.2926 66.2921 75.7267 0.606805 2511.72
2.37959 -91.8404 47.8014 66.5617 80.446 0.603356 2476.4
2.38819 -91.348 47.5146 66.3787 79.2297 0.601541 2446.85
2.39679 -90.6688 47.3452 65.7266 78.0506 0.601986 2428.64
2.40539 -90.3016 47.0018 66.7244 79.8442 0.599142 2401.23
2.41399 -89.7564 46.625 66.8313 82.2282 0.595956 2372.39
2.42259 -89.1972 46.335 66.8163 82.7041 0.594305 2347.29
2.43119 -88.7364 46.1024 66.015 83.3476 0.593147 2328.06
2.43979 -88.264 45.7474 66.6584 84.4647 0.58984 2298.9
2.44839 -88.1676 45.6322 65.4989 86.1157 0.589709 2293.14
2.45699 -87.0644 44.8588 65.5237 90.017 0.583779 2233.48
2.46559 -86.3696 44.5418 66.0661 89.123 0.582038 2203.71
2.47419 -86.0524 44.4034 64.3258 86.9869 0.582232 2186.88
2.48279 -86.138 44.4486 65.4871 88.6598 0.58131 2195.8
2.49139 -85.1304 43.802 63.9313 88.3691 0.577314 2138.78
2.49999 -84.488 43.3584 65.9001 91.7869 0.572472 2109.42
2.50859 -83.8084 43.1412 63.6791 89.2911 0.573217 2085.16
2.51719 -83.228 42.6376 62.7426 91.472 0.569376 2048.22
2.52579 -82.9268 42.615 62.3622 88.8347 0.569749 2040.42
2.53439 -82.3484 42.0154 63.152 93.387 0.563396 2001.97
2.54299 -81.7024 41.769 62.4239 91.9624 0.56159 1978.51
2.55159 -81.4092 41.444 61.9677 93.1708 0.558295 1955.34
2.56019 -81.2828 41.24 62.3832 93.6757 0.556135 1940.56
2.56879 -80.478 40.8438 60.2969 94.4875 0.555088 1910.93
2.57739 -80.3548 40.716 61.6328 95.6663 0.552044 1904.36
2.58599 -79.2712 39.9808 62.8801 97.5246 0.544161 1850.66
2.59459 -78.5052 39.7166 59.5972 94.4734 0.544615 1822.53
2.60319 -78.7976 39.825 59.9983 95.456 0.54492 1834.52
2.61179 -78.0008 39.4466 59.3664 93.9623 0.542173 1801.44
2.62039 -77.5212 38.8874 58.4155 97.2209 0.536242 1766.99
2.62899 -76.9392 38.4078 58.0487 97.1032 0.530755 1730.44
2.63759 -76.2804 38.161 56.9103 96.2593 0.53002 1710.15
2.64619 -76.318 38.0152 57.0861 97.7264 0.526827 1703.76
2.65479 -75.5908 37.6444 55.2986 95.6627 0.526448 1671.06
2.66339 -75.12 37.329 55.7865 96.7408 0.521476 1651.11
2.67199 -74.7536 37.0606 55.239 97.6857 0.520011 1634.5
2.68059 -74.4004 36.9028 56.0427 97.1144 0.516351 1622.14
2.68919 -73.9504 36.4846 54.9589 97.7869 0.512067 1594.09
2.69779 -73.2168 36.1348 54.1549 95.2596 0.509509 1562.71
2.70639 -72.9144 35.629 54.2068 98.2454 0.501571 1535.32
2.71499 -72.4476 35.4234 51.5714 95.0847 0.502432 1512.97
2.72359 -72.1164 35.2724 52.4375 97.2093 0.500385 1508.9
2.73219 -72.0144 35.2936 52.3405 95.133 0.500784 1505.56
2.74079 -70.7652 34.3018 51.0793 95.3842 0.489361 1438.04
2.74939 -70.6436 34.397 49.3097 93.7232 0.493118 1440.83
2.75799 -70.5928 34.4366 50.7206 94.4441 0.49118 1446.35
2.76659 -70.3408 34.1492 48.6801 94.0935 0.489297 1426.49
2.77519 -69.404 33.4682 48.4858 94.0936 0.48089 1381.25
2.78379 -69.3828 33.5174 48.024 93.1286 0.482186 1382.67
2.79239 -69.02 33.189 47.7393 93.4712 0.476973 1362.52
2.80099 -68.3196 32.7728 48.1965 92.9057 0.470659 1334.28
2.80959 -67.8368 32.497 46.6376 91.2886 0.469645 1312.54
2.81819 -67.6128 32.4364 46.3467 90.9646 0.467966 1308.48
2.82679 -67.3168 32.3398 46.0175 90.2051 0.468255 1300.85
2.83539 -66.7712 31.8026 44.9976 90.8605 0.46042 1269.03
2.84399 -66.7116 31.831 45.42 89.2482 0.460263 1267.03
2.85259 -66.39 31.436 43.9734 90.1939 0.457254 1245.51
2.86119 -65.8456 31.0434 43.7591 87.9702 0.449304 1215.39
2.86979 -65.252 30.827 43.0421 89.2467 0.448687 1206.42
2.87839 -64.8928 30.516 43.4051 88.6542 0.440314 1186.41
2.88699 -64.5784 30.0912 42.4403 87.7401 0.434801 1158.78
2.89559 -64.5464 30.5036 41.2246 86.264 0.445728 1180.25
2.90419 -63.9016 29.7984 41.3743 86.9309 0.43245 1140.41
2.91279 -63.7232 29.666 41.5332 87.3258 0.428478 1134.43
2.92139 -63.324 29.5214 40.8673 85.1553 0.429564 1120.28
2.92999 -62.6416 28.8978 40.1932 86.2494 0.416412 1087.79
2.93859 -62.3932 28.9534 38.9675 83.8437 0.420012 1084.68
2.94719 -62.234 28.855 38.8274 82.8546 0.42353 1076.8
2.95579 -61.9404 28.5716 37.9868 82.4051 0.417149 1059.91
2.96439 -61.3976 27.9556 37.1246 81.6837 0.408094 1023.66
2.97299 -61.3888 28.1538 37.4687 81.2882 0.409612 1034.31
2.98159 -61.1856 28.0162 37.2962 81.9691 0.406046 1029.31
2.99019 -60.7916 27.867 37.3879 80.5706 0.403879 1017.49
2.99879 -60.2284 27.412 36.9932 80.0297 0.396395 991.41
3.00739 -60.4544 27.5228 35.584 79.6326 0.4016 996.99
3.01599 -59.4164 26.6752 34.3948 77.872 0.386029 946.427
3.02459 -59.6932 26.948 34.2635 77.6574 0.389786 961.076
3.03319 -59.152 26.7092 33.9204 75.7087 0.387217 943.02
3.04179 -59.0176 26.7046 33.9865 76.2171 0.388506 944.972
3.05039 -58.6064 26.1802 33.5065 76.1595 0.374571 917.719
3.05899 -57.8588 25.8716 33.3682 74.7017 0.372034 897.851
3.06759 -58.178 26.0402 33.2253 74.5599 0.374446 906.811
3.07619 -57.2308 25.5934 31.8339 72.4424 0.37187 877.868
3.08479 -57.414 25.5498 33.0699 74.3629 0.363443 882.186
3.09339 -57.2848 25.5024 31.8973 72.3183 0.366732 874.081
3.10199 -56.888 25.4266 31.503 71.4217 0.367366 868.061
3.11059 -56.5188 25.1522 32.0969 72.2092 0.353342 857.246
3.11919 -56.13 24.7268 31.9724 72.722 0.344058 838.248
3.12779 -55.8688 24.7088 30.6331 69.5784 0.353409 828.151
3.13639 -55.7504 24.4004 29.5864 69.2075 0.343898 812.441
3.14499 -55.2772 24.4264 28.6883 67.7227 0.352591 809.636
3.15359 -55.4296 24.1916 29.1901 68.5229 0.338369 801.326
3.16219 -55.2188 24.1126 29.0378 67.6443 0.339039 795.321
3.17079 -54.8424 23.945 28.5054 67.2327 0.338369 786.544
3.17939 -54.3692 23.712 28.2982 65.0801 0.337154 769.174
3.18799 -54.3008 23.6336 28.115 66.302 0.332059 769.917
3.19659 -53.9516 23.315 27.7465 65.1663 0.32759 751.899
3.20519 -54.0312 23.4508 27.1983 64.2372 0.330708 755.832
3.21379 -53.1884 22.9958 27.1419 63.7994 0.319498 733.844
3.22239 -53.4348 22.9584 26.7023 63.5149 0.317649 731.758
3.23099 -53.1652 22.8294 26.4868 62.5988 0.317729 723.437
3.23959 -52.7952 22.5726 26.2528 61.7007 0.310665 709.407
3.24819 -52.4792 22.3708 25.966 61.1414 0.307287 699.051
3.25679 -51.8772 22.1208 25.4744 59.9349 0.298502 684.525
3.26539 -52.0508 22.1082 25.7266 61.0892 0.295952 688.252
3.27399 -51.8204 21.976 25.2124 60.1455 0.294913 679.86
3.28259 -51.6976 21.989 24.9251 59.3994 0.29281 678.5
3.29119 -51.4368 21.88 24.4859 57.6145 0.298279 668.354
3.29979 -51.1484 21.5632 24.1418 57.5396 0.290469 654.84
3.30839 -51.1432 21.6726 24.2134 57.9917 0.291688 661.56
3.31699 -51.1316 21.4806 24.1471 57.93 0.281604 653.569
3.32559 -50.7092 21.2852 23.6303 55.9147 0.283286 639.009
3.33419 -50.3332 21.1544 23.2937 55.7956 0.277205 633.542
3.34279 -50.584 21.274 23.1889 56.37 0.281342 641.016
3.35139 -49.9972 20.8766 22.3172 54.5823 0.279498 618.759
3.35999 -49.6208 20.545 21.7746 53.1227 0.269709 600.588
3.36859 -50.1148 20.974 22.8189 54.5295 0.281037 623.596
3.37719 -49.244 20.3798 21.8469 52.3068 0.26746 591.986
3.38579 -48.9716 20.4366 21.9739 52.6952 0.263556 596.069
3.39439 -48.8744 20.0642 21.5485 52.7554 0.253962 581.644
3.40299 -49.0564 20.5494 21.8323 51.7271 0.268325 598.304
3.41159 -48.7856 20.275 21.5017 51.3082 0.270691 586.118
3.42019 -48.1704 19.8418 21.456 50.8733 0.244708 567.693
3.42879 -48.2048 19.846 20.3703 49.6219 0.258056 564.006
3.43739 -48.0696 19.8604 20.5627 50.3028 0.259726 567.346
3.44599 -47.2492 19.3504 20.0236 48.1036 0.241643 540.202
3.45459 -47.546 19.3284 20.1302 48.7244 0.236195 541.91
3.46319 -47.6292 19.6314 20.2228 48.7696 0.248146 554.29
3.47179 -47.1208 19.3366 19.8777 48.2752 0.235064 541.505
3.48039 -47.0964 19.053 19.4636 47.4505 0.233219 528.163
3.48899 -47.0092 19.2904 19.82 47.0719 0.237878 536.353
3.49759 -46.754 19.0782 19.6645 46.9721 0.229212 528.267
3.50619 -46.1916 18.866 19.3186 45.6682 0.235513 516.047
3.51479 -46.474 18.7814 18.6984 45.7037 0.22702 513.38
3.52339 -46.1516 18.634 18.9315 45.0661 0.222369 506.011
3.53199 -45.9812 18.7454 18.7943 44.9737 0.238134 510.236
3.54059 -45.736 18.4102 18.0132 43.4995 0.223463 492.949
3.54919 -45.656 18.3676 18.416 44.3155 0.220092 494.653
3.55779 -45.4104 18.1102 17.8223 43.6286 0.213189 483.2
3.56639 -45.1592 18.0824 17.4251 43.2885 0.205785 481.357
3.57499 -45.2868 18.2084 18.1218 43.5143 0.211376 487.109
3.58359 -45.0268 17.962 17.5249 42.5284 0.205051 475.038
3.59219 -44.9944 17.8852 17.9375 42.018 0.193797 470.817
3.60079 -44.9276 18.0622 17.4108 42.5873 0.211005 479.591
3.60939 -44.5644 17.9838 17.0298 41.5411 0.215994 473.355
3.61799 -44.1104 17.6766 17.1141 40.527 0.19759 459.088
3.62659 -44.32 17.706 16.9945 41.4528 0.199628 463.834
3.63519 -43.952 17.6404 16.5893 40.2027 0.205554 457.328
3.64379 -43.7604 17.5122 16.4897 39.2923 0.206819 449.85
3.65239 -43.7448 17.4082 16.2157 38.9704 0.20489 445.38
3.66099 -43.5628 17.5036 16.2031 39.2793 0.210089 450.177
3.66959 -43.2836 16.983 15.5912 37.973 0.18169 427.768
3.67819 -43.0172 16.9642 15.4736 37.1654 0.189179 424.485
3.68679 -43.25 17.1392 15.4629 37.138 0.206134 430.672
3.69539 -43.0228 17.086 15.6557 37.869 0.196505 431.872
3.70399 -42.7788 16.884 15.7427 37.0674 0.180729 422.366
3.71259 -42.278 16.7832 15.6256 37.2642 0.178222 420.022
3.72119 -42.4172 16.8524 14.7252 36.2331 0.19487 418.834
3.72979 -42.442 16.8766 15.2946 36.7515 0.188476 421.895
3.73839 -42.462 16.752 14.9684 36.5696 0.176385 417.341
3.74699 -41.8632 16.5624 14.7479 35.5985 0.181948 407.7
3.75559 -41.886 16.4002 14.8871 35.7612 0.165365 403.271
3.76419 -41.8032 16.5434 14.4063 34.4279 0.189143 403.277
3.77279 -41.7448 16.4982 15.0625 35.9444 0.158772 407.801
3.78139 -41.5352 16.3978 14.591 34.3471 0.171128 398.768
3.78999 -41.4212 16.2862 14.2346 34.4694 0.172547 395.879
3.79859 -41.286 16.156 14.8892 34.7918 0.147753 393.176
3.80719 -41.1308 16.076 14.236 33.4021 0.157741 385.606
3.81579 -41.2128 16.199 14.2168 33.8499 0.171714 391.572
3.82439 -40.78 16.0104 14.0106 32.6728 0.168691 381.286
3.83299 -40.8844 15.934 14.0729 33.3642 0.153822 381.777
3.84159 -40.4016 15.86 13.8708 32.1837 0.168545 375.176
3.85019 -40.3808 15.6602 13.8452 33.0715 0.143726 372.573
3.85879 -40.1272 15.4738 13.1797 31.3805 0.152874 360.529
3.86739 -40.2012 15.675 13.4258 31.6781 0.163494 368.217
3.87599 -39.8076 15.4454 13.0209 30.6757 0.150062 357.459
3.88459 -39.9408 15.7246 13.5874 32.0118 0.154295 371.616
3.89319 -40.0876 15.697 13.2329 31.2837 0.15228 368.189
3.90179 -39.9444 15.5146 12.8309 30.5202 0.168062 359.786
3.91039 -39.8616 15.5796 12.9167 30.389 0.170789 361.557
3.91899 -39.624 15.4814 13.0096 31.0557 0.149068 361.38
3.92759 -39.3216 15.3154 13.0845 30.6233 0.13402 354.837
3.93619 -39.5024 15.4466 12.6582 30.6194 0.155349 359.121
3.94479 -39.224 15.1242 12.4993 29.5853 0.140477 345.449
3.95339 -38.9048 15.0984 12.5562 29.4601 0.118078 344.429
3.96199 -38.6964 14.9658 12.4677 28.5971 0.145631 337.276
3.97059 -38.7424 15.044 12.3477 28.9683 0.142563 341.343
3.97919 -38.5488 14.7822 12.3876 29.0795 0.118006 334.226
3.98779 -38.4012 14.9536 12.2144 28.9755 0.132125 339.158
3.99639 -38.6568 14.9092 12.0979 28.4999 0.137514 336.181
4.00499 -38.5824 14.995 12.2496 28.8233 0.140562 340.287
4.01359 -38.1876 15.0302 11.9106 27.6895 0.162626 337.041
4.02219 -38.0748 14.7042 12.0346 27.8775 0.12907 328.342
4.03079 -38.04 14.6712 11.9233 27.6994 0.124923 326.894
4.03939 -37.998 14.7426 11.5522 27.1438 0.143921 326.988
4.04799 -37.778 14.5118 11.143 26.4564 0.141415 317.688
4.05659 -37.6312 14.5988 11.6338 27.2684 0.128526 323.742
4.06519 -37.534 14.3604 11.5979 26.6821 0.118197 314.689
4.07379 -37.7132 14.4746 11.5554 26.4744 0.135716 317.365
4.08239 -37.5096 14.4448 11.4406 26.3871 0.132371 316.374
4.09099 -37.3432 14.5208 11.6286 26.3332 0.128945 318.582
4.09959 -37.1244 14.4684 11.3669 26.2555 0.131621 316.971
4.10819 -37.0588 14.2448 11.1681 25.2651 0.120296 306.708
4.11679 -37.15 14.3424 11.2127 26.0357 0.12744 312.888
4.12539 -36.808 14.1664 10.6258 25.174 0.132342 304.539
4.13399 -36.5056 14.04 11.0097 25.0791 0.110495 300.798
4.14259 -36.7468 14.1334 10.8606 24.9939 0.121648 303.292
4.15119 -36.67 14.3134 11.0648 25.2546 0.133529 309.71
4.15979 -36.7244 14.3172 10.6095 25.1054 0.139912 309.415
4.16839 -36.1048 13.9652 10.515 24.1437 0.125039 295.667
4.17699 -36.258 13.971 10.6524 24.8235 0.114626 298.876
4.18559 -36.0224 13.9928 10.5331 24.7549 0.112886 299.412
4.19419 -36.0564 13.822 10.4826 23.6992 0.118956 290.446
4.20279 -36.0312 13.8062 10.1737 23.2175 0.126514 288.189
4.21139 -35.7636 13.86 10.2188 23.364 0.127781 290.494
4.21999 -35.694 13.8326 10.3332 23.8775 0.106833 292.104
4.22859 -35.3412 13.5538 10.1161 22.9534 0.0971023 280.766
4.23719 -35.5188 13.6994 10.2003 22.7422 0.121247 284.036
4.24579 -35.4536 13.6348 9.95407 23.3376 0.103689 284.994
4.25439 -35.3252 13.6122 10.0773 22.7348 0.105737 282.015
4.26299 -35.252 13.5696 9.93016 22.4182 0.123349 279.702
4.27159 -35.1592 13.5988 10.0475 22.5117 0.110514 281.088
4.28019 -35.2424 13.6724 9.85968 22.6652 0.117127 283.946
4.28879 -35.0732 13.5252 9.86201 22.0544 0.114315 277.518
4.29739 -35.076 13.4398 9.47136 21.89 0.12082 274.698
4.30599 -34.8244 13.2872 9.83525 22.2254 0.0859642 272.252
4.31459 -34.85 13.42 9.72914 21.7509 0.113816 273.942
4.32319 -34.6132 13.3402 9.53814 21.7152 0.11027 271.84
4.33179 -34.6032 13.461 9.71191 21.952 0.110819 276.29
4.34039 -34.43 13.3578 9.50324 21.3528 0.114138 271.11
4.34899 -34.564 13.3886 9.26053 21.7044 0.110979 273.647
4.35759 -34.1324 13.161 9.2899 20.684 0.121952 263.344
4.36619 -34.2504 13.1702 9.31744 21.3695 0.0967359 266.757
4.37479 -34.0724 13.1946 9.37112 21.3863 0.102493 267.658
4.38339 -33.828 13.0946 9.34611 21.4367 0.0837991 265.434
4.39199 -34.0192 13.0218 8.96633 20.7195 0.098564 260.567
4.40059 -33.6328 13.1948 9.11491 20.6628 0.119149 265.031
