T Eprom Mprom Cv Xs Ub M2prom
1.62823 -193.883 98.2536 25.9594 4.22428 0.665775 9660.65
1.63511 -193.768 98.215 25.9694 4.27995 0.665758 9653.18
1.64199 -193.649 98.177 26.0672 4.43285 0.66573 9646
1.64887 -193.227 98.0506 28.1307 4.77482 0.665646 9621.79
1.65575 -193.063 97.997 28.8949 5.08508 0.665583 9611.83
1.66263 -192.744 97.9038 29.5634 5.24853 0.66554 9593.88
1.66951 -192.472 97.8132 30.5778 5.50505 0.665478 9576.61
1.67639 -192.418 97.7828 30.7641 5.71612 0.665429 9571.06
1.68327 -192.008 97.6562 31.388 5.84376 0.665386 9546.57
1.69015 -191.774 97.5832 33.2883 6.45807 0.665268 9533.4
1.69703 -191.48 97.5034 32.7713 6.26708 0.665291 9517.55
1.70391 -191.354 97.453 34.5999 6.89122 0.665167 9508.83
1.71079 -191.082 97.3468 35.2691 7.3719 0.665062 9489.01
1.71767 -190.687 97.257 34.5973 6.94405 0.665121 9470.85
1.72455 -190.408 97.1556 36.9791 7.60907 0.664981 9452.33
1.73143 -190.148 97.0768 36.7787 7.57832 0.664969 9437.03
1.73831 -189.876 96.9664 37.9867 8.21885 0.664836 9416.77
1.74519 -189.522 96.8696 37.8406 8.05817 0.664847 9397.78
1.75207 -189.077 96.7242 40.3526 9.06264 0.664663 9371.45
1.75895 -188.949 96.6606 40.4831 9.08499 0.664591 9359.25
1.76583 -188.85 96.6452 39.0866 8.77579 0.664657 9355.79
1.77271 -188.636 96.581 40.7025 9.18937 0.66456 9344.18
1.77959 -187.923 96.3274 42.9627 10.1716 0.664327 9297.07
1.78647 -187.872 96.3028 41.9468 10.093 0.66436 9292.26
1.79335 -187.317 96.1228 43.7051 10.9062 0.664173 9259.15
1.80023 -186.936 95.9712 45.903 12.3389 0.663933 9232.68
1.80711 -186.865 95.9706 44.9063 11.3908 0.664052 9230.94
1.81399 -186.437 95.8082 46.5414 12.4083 0.663837 9201.72
1.82087 -186.261 95.7442 46.1802 12.5117 0.663807 9189.73
1.82775 -185.674 95.5406 48.2069 12.887 0.663635 9151.56
1.83463 -185.13 95.355 49.1737 13.6261 0.663451 9117.57
1.84151 -184.981 95.302 49.2876 14.2475 0.663404 9108.71
1.84839 -184.936 95.2998 48.7381 13.1707 0.663502 9106.4
1.85527 -184.682 95.193 49.2129 14.1838 0.663292 9088.02
1.86215 -184.302 95.0522 51.0607 15.2437 0.663101 9063.31
1.86903 -183.732 94.8396 51.4784 16.0746 0.662962 9024.59
1.87591 -183.186 94.6644 52.3641 15.9958 0.662843 8991.36
1.88279 -182.798 94.4658 55.3731 18.0406 0.662381 8957.75
1.88967 -182.397 94.3702 56.1426 17.4381 0.662434 8938.69
1.89655 -181.721 94.1076 56.4023 19.042 0.662153 8892.35
1.90343 -181.661 94.0826 56.765 19.9199 0.662056 8889.45
1.91031 -181.755 94.1218 55.0092 18.9364 0.662124 8895.09
1.91719 -180.883 93.7416 58.6971 21.5401 0.661527 8828.78
1.92407 -180.838 93.7404 58.0805 22.1725 0.661527 8829.92
1.93095 -180.312 93.5026 59.2069 24.1818 0.661188 8789.43
1.93783 -179.731 93.3016 61.7056 23.2084 0.661062 8750.16
1.94471 -179.19 93.1292 60.6291 23.7075 0.661003 8719.15
1.95159 -179.204 93.0944 61.7973 23.8021 0.660794 8713.02
1.95847 -178.566 92.836 64.3406 26.2914 0.660361 8670.01
1.96535 -177.977 92.5696 65.242 28.2318 0.659959 8624.62
1.97223 -177.658 92.491 64.2156 28.2232 0.659962 8610.25
1.97911 -176.902 92.142 67.6714 30.9545 0.659357 8551.41
1.98599 -176.695 92.0804 68.1907 30.4562 0.659229 8539.29
1.99287 -176.128 91.835 68.3394 31.6254 0.659022 8496.69
1.99975 -175.643 91.593 69.9748 34.0001 0.658445 8457.27
2.00663 -175.071 91.4368 69.8546 32.7541 0.658558 8426.41
2.01351 -174.476 91.136 73.3179 35.8542 0.657754 8377.96
2.02039 -174.079 90.9516 72.3983 36.837 0.657478 8346.62
2.02727 -173.977 90.9056 72.0414 37.6945 0.657493 8340.24
2.03415 -173.549 90.6946 73.9962 38.7113 0.657025 8304.25
2.04103 -172.585 90.2634 75.7171 42.2736 0.656275 8233.76
2.04791 -172.128 89.9778 75.1102 45.1278 0.65568 8188.42
2.05479 -171.808 89.867 77.1362 44.7274 0.65548 8167.98
2.06167 -171.443 89.776 78.4189 46.0184 0.655365 8154.6
2.06855 -170.255 89.1768 83.0929 50.3991 0.653988 8056.75
2.07543 -170.142 89.1102 80.8238 49.6638 0.654173 8043.7
2.08231 -169.594 88.7988 81.3214 54.2523 0.653421 7998.2
2.08919 -168.568 88.3268 84.0879 57.8486 0.652308 7922.48
2.09607 -168.618 88.4394 84.069 55.3506 0.652807 7937.55
2.10295 -167.679 87.822 85.5936 62.6859 0.651248 7844.53
2.10983 -167.372 87.7754 86.1136 59.0799 0.651424 7829.17
2.11671 -166.626 87.3554 89.9207 66.6119 0.650076 7771.96
2.12359 -165.748 86.9 91.7394 67.711 0.649169 7695.4
2.13047 -165.428 86.7596 91.3815 71.2918 0.648826 7679.11
2.13735 -164.932 86.4696 92.1462 71.7516 0.648232 7630.35
2.14423 -163.806 85.9036 92.9422 78.5628 0.646924 7547.88
2.15111 -163.994 85.9476 91.2109 76.8336 0.647044 7552.27
2.15799 -162.589 85.279 94.5478 81.4143 0.645435 7448.2
2.16487 -162.014 84.8198 96.4518 88.789 0.643935 7386.61
2.17175 -161.773 84.7816 96.5886 84.3868 0.644065 7371.19
2.17863 -161.017 84.3142 97.4149 92.3107 0.642653 7309.99
2.18551 -160.576 84.0764 98.3795 92.3615 0.642229 7270.7
2.19239 -159.547 83.5392 101.172 95.7888 0.640682 7188.8
2.19927 -159.59 83.5344 100.251 96.9426 0.640514 7191.2
2.20615 -158.434 82.8662 99.9869 102.524 0.638877 7092.99
2.21303 -157.732 82.4992 100.835 105.215 0.637993 7038.96
2.21991 -156.715 81.9248 103.23 110.532 0.636312 6957.04
2.22679 -155.993 81.5252 106.194 113.954 0.634929 6900.11
2.23367 -155.727 81.2348 104.167 116.045 0.634302 6858.3
2.24055 -155.137 80.9724 106.478 116.977 0.633198 6818.62
2.24743 -154.476 80.6636 105.834 118.506 0.632836 6772.95
2.25431 -153.756 80.0424 107.052 127.131 0.630254 6693.38
2.26119 -153.323 79.8838 107.26 125.762 0.630211 6665.79
2.26807 -152.222 79.183 106.45 130.245 0.628391 6565.35
2.27495 -151.577 78.84 109.197 134.097 0.626858 6520.81
2.28183 -150.823 78.206 111.251 141.845 0.624333 6439.84
2.28871 -150.463 78.1376 107.378 137.423 0.625053 6420.01
2.29559 -149.246 77.3304 109.51 145.271 0.622029 6313.47
2.30247 -148.712 77.203 110.934 141.929 0.621814 6287.09
2.30935 -147.973 76.4766 113.479 153.283 0.618388 6202.65
2.31623 -147.508 76.0054 109.349 156.988 0.617141 6140.44
2.32311 -146.325 75.4078 110.878 157.119 0.615272 6051.34
2.32999 -145.902 75.0286 112.827 164.113 0.61313 6011.67
2.33687 -144.515 74.3292 113.607 165.759 0.61122 5912.19
2.34375 -144.106 73.9838 112.691 170.057 0.609607 5872.17
2.35063 -143.198 73.4188 112.054 170.549 0.607802 5791.22
2.35751 -142.44 72.7796 113.747 176.198 0.604967 5712.26
2.36439 -141.73 72.3974 116.031 181.197 0.603291 5669.8
2.37127 -141.46 72.1906 113.267 180.078 0.602631 5638.5
2.37815 -140.789 71.601 112.961 184.259 0.599761 5564.9
2.38503 -139.855 71.2702 112.326 179.536 0.599756 5507.64
2.39191 -139.446 71.026 111.582 178.485 0.599066 5471.61
2.39879 -138.497 70.2056 112.849 187.833 0.594767 5379.4
2.40567 -137.801 69.5296 113.806 195.745 0.590775 5305.26
2.41255 -136.94 68.9272 112.619 196.97 0.588536 5226.16
2.41943 -136.334 68.6882 110.181 196.906 0.58819 5194.47
2.42631 -135.11 67.7894 112.677 200.087 0.583528 5080.87
2.43319 -134.498 67.2782 109.331 201.534 0.582379 5016.73
2.44007 -134.116 67.0776 111.383 202.488 0.580949 4993.49
2.44695 -133.3 66.5742 110.56 200.589 0.578777 4922.96
2.45383 -132.002 65.7274 109.809 203.751 0.575031 4820.06
2.46071 -131.427 65.0828 108.905 208.592 0.571905 4749.05
2.46759 -131.16 64.8996 108.998 208.751 0.570609 4727.07
2.47447 -130.321 64.5576 108.02 209.843 0.569304 4686.93
2.48135 -129.912 64.198 111.126 212.678 0.566451 4649.11
2.48823 -128.928 63.3914 104.561 210.032 0.563547 4541.08
2.49511 -128.278 62.8326 106.851 218.048 0.559046 4491.99
2.50199 -127.268 62.149 106.034 215.403 0.557284 4401.43
2.50887 -126.668 61.8322 106.855 217.514 0.554721 4368.93
2.51575 -125.897 61.1188 103.605 219.561 0.551118 4287.87
2.52263 -125.838 61.2024 104.604 218.962 0.551797 4298.09
2.52951 -124.821 60.4814 103.369 216.149 0.548369 4204.75
2.53639 -123.462 59.546 102.365 219.455 0.542895 4102.35
2.54327 -123.848 59.6402 103.54 224.493 0.541599 4127.9
2.55015 -122.977 58.9386 100.387 222.129 0.538638 4040.22
2.55703 -122.319 58.3766 101.935 223.843 0.534533 3980.2
2.56391 -121.477 57.8268 99.9349 223.938 0.531006 3918.09
2.57079 -120.61 57.451 98.4823 221.617 0.530538 3870.35
2.57767 -120.042 56.8094 96.39 220.904 0.526572 3796.73
2.58455 -119.38 56.6834 97.2109 217.81 0.526052 3775.95
2.59143 -119.206 56.0082 94.8339 221.852 0.521868 3711.83
2.59831 -118.14 55.3192 96.2015 220.677 0.517615 3633.6
2.60519 -117.612 54.9484 92.8713 219.447 0.514271 3591.03
2.61207 -116.314 54.19 92.3008 222.653 0.510586 3518.14
2.61895 -116.232 53.98 91.568 221.197 0.510066 3493.14
2.62583 -115.526 53.3848 91.674 222.71 0.503164 3434.73
2.63271 -115.161 52.9172 90.0529 221.73 0.500314 3383.98
2.63959 -114.702 52.8792 89.4031 219.673 0.501123 3376.05
2.64647 -114.126 52.3038 89.9104 218.85 0.495806 3314.87
2.65335 -113.248 51.928 86.9199 214.925 0.495619 3266.79
2.66023 -113.018 51.1548 85.4198 220.196 0.486469 3202.58
2.66711 -112.171 50.7496 86.9748 218.217 0.48372 3157.53
2.67399 -111.447 50.428 84.9014 214.553 0.482885 3116.69
2.68087 -110.799 50.2536 84.5404 211.029 0.484342 3091.16
2.68775 -111.028 50.0152 85.6675 214.713 0.477881 3078.61
2.69463 -109.565 48.9058 83.4066 214.225 0.469898 2969.03
2.70151 -109.322 48.6174 79.7265 211.108 0.469451 2933.96
2.70839 -108.416 48.1886 81.576 211.965 0.46479 2896.22
2.71527 -107.99 47.7794 81.7031 210.768 0.460928 2855.16
2.72215 -108.298 48.0324 79.6698 208.873 0.464014 2875.69
2.72903 -107.133 47.1452 77.5876 204.749 0.457551 2781.43
2.73591 -106.575 46.6328 77.0964 204.578 0.451773 2734.32
2.74279 -105.594 45.93 76.5318 205.509 0.446371 2673.23
2.74967 -105.44 45.7792 76.2639 205.954 0.443633 2662.04
2.75655 -104.878 44.9566 74.905 206.656 0.434085 2590.75
2.76343 -104.174 44.8908 75.2823 202.476 0.435985 2574.71
2.77031 -104.405 44.8778 74.7713 201.851 0.435523 2573.21
2.77719 -103.527 44.523 75.1617 200.554 0.430489 2539.27
2.78407 -103.229 44.0064 72.4863 200.675 0.428256 2495.25
2.79095 -102.987 43.9028 73.3892 199.648 0.425981 2484.66
2.79783 -102.345 43.514 70.5883 194.361 0.425153 2437.26
2.80471 -101.707 43.0484 71.7786 197.02 0.415267 2405.75
2.81159 -101.4 42.5274 67.6943 194.948 0.413706 2356.69
2.81847 -100.846 42.0926 69.6013 194.783 0.403207 2320.78
2.82535 -100.42 41.9432 68.958 193.959 0.406622 2307.23
2.83223 -100.04 41.8824 68.0168 188.343 0.408015 2287.57
2.83911 -99.4508 41.0904 66.3803 188.022 0.400669 2222.24
2.84599 -99.31 41.2564 66.4298 186.559 0.399626 2233.03
2.85287 -98.0836 40.0796 64.1227 182.488 0.387673 2126.99
2.85975 -97.604 39.895 64.4539 182.272 0.386216 2112.86
2.86663 -97.7288 39.9676 63.7318 179.039 0.387007 2110.65
2.87351 -97.8164 39.8682 63.8476 181.455 0.381402 2110.89
2.88039 -97.1552 39.6692 63.137 181.936 0.380841 2097.69
2.88727 -96.4548 39.053 61.8192 176.404 0.377543 2034.46
2.89415 -96.074 38.7882 61.024 176.952 0.372537 2016.65
2.90103 -95.4624 38.2294 57.9329 170.831 0.371692 1957.07
2.90791 -94.9548 38.0714 59.9568 171.635 0.366277 1948.53
2.91479 -94.406 37.437 60.1864 170.678 0.355029 1899.02
2.92167 -94.0524 37.0864 60.3879 171.722 0.345783 1877.12
2.92855 -93.516 37.0238 56.5056 163.503 0.358193 1849.59
2.93543 -93.1484 36.7744 56.4593 162.525 0.356524 1829.44
2.94231 -92.8464 36.5152 56.7244 164.649 0.34717 1817.81
2.94919 -91.9788 35.7846 54.3892 160.943 0.339115 1755.19
2.95607 -92.1764 35.8372 53.99 160.835 0.338953 1759.74
2.96295 -91.5952 35.6454 55.141 159.007 0.333958 1741.72
2.96983 -91.2868 35.4402 54.4395 157.136 0.331988 1722.68
2.97671 -90.9036 34.9386 52.5873 154.898 0.329235 1681.79
2.98359 -90.2396 34.3604 51.2944 152.173 0.321103 1634.66
2.99047 -90.5204 34.945 54.1597 155.521 0.327643 1686.23
2.99735 -89.8144 34.4868 53.247 152.019 0.321041 1644.99
3.00423 -89.4812 34.0658 51.1067 150.968 0.312127 1614.02
3.01111 -88.6752 33.6268 51.7927 147.305 0.308589 1574.31
3.01799 -88.6768 33.2598 49.1325 145.574 0.30596 1545.56
3.02487 -88.2964 33.2928 48.839 144.302 0.306059 1544.91
3.03175 -88.5288 33.3712 48.6282 143.46 0.310516 1548.57
3.03863 -87.3708 32.6392 48.8946 144.273 0.293626 1503.71
3.04551 -87.0776 32.5468 48.4335 142.478 0.294022 1493.21
3.05239 -86.7628 32.0742 47.4702 136.735 0.288483 1446.12
3.05927 -86.658 31.8326 47.7634 138.69 0.276006 1437.6
3.06615 -86.6628 32.0252 46.3675 135.403 0.295124 1440.78
3.07303 -86.1312 31.8084 45.5881 133.825 0.285406 1423.02
3.07991 -85.7696 31.3414 46.3174 135.119 0.273655 1398.44
3.08679 -85.3784 31.361 47.2718 133.471 0.271663 1395.51
3.09367 -85.336 31.2002 45.3549 132.241 0.273188 1382.56
3.10055 -84.7984 30.7682 44.8278 130.19 0.268278 1350.34
3.10743 -84.4516 30.7684 42.8993 127 0.277269 1341.34
3.11431 -84.0452 30.5098 42.6796 125.891 0.271911 1322.91
3.12119 -84.1152 30.4678 43.9297 128.72 0.259296 1330.05
3.12807 -83.6768 30.2436 42.3601 126.804 0.264413 1311.33
3.13495 -83.2808 30.178 41.8396 122.546 0.270985 1294.89
3.14183 -83.3172 29.7816 42.0571 122.378 0.259449 1271.43
3.14871 -82.232 29.437 41.006 117.868 0.261735 1237.67
3.15559 -82.482 29.5216 42.2077 121.016 0.253006 1253.4
3.16247 -82.0356 29.2756 41.1096 118.264 0.248767 1231.07
3.16935 -81.7472 29.168 39.2904 115.622 0.256346 1217.22
3.17623 -81.5204 28.9662 40.6296 114.847 0.252461 1203.82
3.18311 -81.0956 28.7202 39.7301 115.198 0.234343 1191.54
3.18999 -80.9404 28.352 39.0871 112.675 0.23252 1163.27
3.19687 -79.9944 28.127 39.013 111.585 0.232701 1147.85
3.20375 -79.852 27.644 37.7862 108.034 0.229356 1110.31
3.21063 -79.606 27.9518 39.2033 112.177 0.225106 1141.46
3.21751 -79.7892 27.767 38.1451 110.488 0.221654 1126.5
3.22439 -79.5348 27.677 36.6954 108.217 0.226757 1114.95
3.23127 -79.108 27.1224 37.4277 106.753 0.20709 1080.57
3.23815 -78.7944 27.4884 36.4785 103.977 0.236533 1092.31
3.24503 -78.658 27.209 36.2532 103.858 0.224153 1077.35
3.25191 -78.3732 26.8316 35.6723 102.575 0.206678 1053.5
3.25879 -78.4832 27.1318 36.4516 103.525 0.220664 1073.5
3.26567 -77.7804 26.6768 35.292 100.197 0.209132 1038.86
3.27255 -77.0584 26.585 36.0058 100.277 0.203023 1034.92
3.27943 -77.3668 26.4642 35.1351 99.1003 0.211258 1025.35
3.28631 -77.18 26.3998 34.9923 97.4119 0.210653 1017.07
3.29319 -76.7708 25.8024 34.2425 97.1896 0.193438 985.827
3.30007 -76.6624 25.9698 34.6482 97.7497 0.194286 997.011
3.30695 -76.7392 25.7792 33.9492 96.4162 0.193485 983.41
3.31383 -76.0172 25.7096 33.0115 94.0756 0.200736 972.734
3.32071 -75.8788 25.4786 32.3947 92.4634 0.192076 956.203
3.32759 -75.384 25.1498 33.5846 93.4402 0.166815 943.443
3.33447 -75.3824 25.3434 32.9947 92.3616 0.195416 950.264
3.34135 -74.9408 25.1218 32.6605 90.2007 0.189763 932.496
3.34823 -75.056 24.878 31.5577 90.5412 0.179964 922.067
3.35511 -74.7068 25.0498 32.6381 88.4472 0.193764 924.242
3.36199 -74.276 24.8292 32.8481 90.2359 0.173655 919.861
3.36887 -74.3804 24.7182 31.7029 88.4214 0.173607 908.869
3.37575 -73.9656 24.404 30.7254 85.5764 0.175931 884.439
3.38263 -74.084 24.6368 31.0196 88.6199 0.172483 906.74
3.38951 -73.8048 24.4102 30.6913 84.5372 0.175836 882.397
3.39639 -73.5036 24.481 31.2559 84.6293 0.177265 886.753
3.40327 -72.9944 24.0412 31.178 84.9236 0.156309 866.997
3.41015 -73.0336 24.0452 31.1069 84.6337 0.160354 866.785
3.41703 -72.6416 24.0646 30.3018 82.1138 0.175109 859.69
3.42391 -72.3504 23.628 29.3723 80.9597 0.159333 835.481
3.43079 -72.1944 23.6362 29.3806 80.6649 0.165312 835.414
3.43767 -71.9792 23.7556 28.7461 78.9923 0.190068 835.878
3.44455 -71.5704 23.4124 28.8732 79.2972 0.16284 821.283
3.45143 -71.3996 23.2554 29.0259 77.33 0.153959 807.712
3.45831 -71.4908 23.1074 29.022 77.8952 0.150502 803.337
3.46519 -70.9004 22.9036 28.2193 76.6094 0.160457 790.041
3.47207 -71.0008 23.187 28.5258 77.6369 0.153831 807.197
3.47895 -70.3944 22.8598 27.5832 74.0446 0.156541 780.168
3.48583 -70.7876 23.1224 27.8715 75.8487 0.165673 799.041
3.49271 -70.1072 22.7408 27.7078 74.3655 0.157174 776.881
3.49959 -70.0844 22.5662 27.5954 73.9799 0.132984 768.132
3.50647 -69.822 22.5816 27.4624 71.6065 0.156555 761.014
3.51335 -69.7176 22.2928 27.323 72.7263 0.128066 752.482
3.52023 -69.3116 22.408 26.8178 72.7074 0.131693 758.065
3.52711 -69.278 22.133 26.39 69.794 0.151834 736.04
3.53399 -69.148 22.0576 26.2595 68.5798 0.143713 728.898
3.54087 -69.0808 22.1918 26.3762 70.2706 0.150428 741.295
3.54775 -68.4684 21.6872 26.0187 67.713 0.129903 710.563
3.55463 -68.1524 21.9962 25.8888 68.858 0.14161 728.597
3.56151 -68.3216 21.8528 25.5627 67.3553 0.144976 717.431
3.56839 -68.0996 21.7274 25.7547 67.0653 0.148788 711.395
3.57527 -68.1224 21.7552 25.0558 67.5439 0.12025 714.776
3.58215 -67.76 21.7292 25.5546 66.3817 0.135961 709.947
3.58903 -67.5404 21.46 25.3557 66.0631 0.123501 697.634
3.59591 -67.3548 21.35 25.0588 65.7338 0.122807 692.195
3.60279 -67.3968 21.552 24.373 65.5304 0.138542 700.581
3.60967 -67.5076 21.6854 25.1246 66.1554 0.127605 709.056
3.61655 -66.754 21.1454 24.7261 64.1066 0.112732 678.972
3.62343 -66.6768 21.06 24.3241 63.6855 0.118438 674.283
3.63031 -66.1656 20.731 23.8276 62.5099 0.117354 656.704
3.63719 -66.2176 20.8538 24.1712 61.0717 0.121973 657.01
3.64407 -66.162 20.816 23.1233 61.4239 0.125086 657.138
3.65095 -65.944 20.7618 22.9796 60.4113 0.12741 651.611
3.65783 -65.9292 20.77 23.4845 61.2081 0.128852 655.282
3.66471 -65.5752 20.5964 22.7696 58.737 0.128544 639.466
3.67159 -65.304 20.5004 22.9742 58.3184 0.133234 634.387
3.67847 -65.3812 20.7526 23.6356 60.8707 0.116874 654.581
3.68535 -65.1784 20.2838 23.3113 58.943 0.10328 628.658
3.69223 -65.096 20.1312 22.5159 58.0627 0.104739 619.646
3.69911 -64.4456 20.328 22.8743 57.9666 0.110566 627.652
3.70599 -64.6788 20.0852 22.7635 57.8949 0.103052 617.973
3.71287 -64.5352 20.0984 22.2749 56.6047 0.111263 614.111
3.71975 -64.468 20.0498 22.6595 56.9941 0.101382 613.998
3.72663 -64.0012 19.992 22.3939 55.9947 0.108865 608.351
3.73351 -64.0396 20.0188 22.2968 56.375 0.110562 611.229
3.74039 -63.8316 19.9452 22.2338 55.9323 0.0961702 607.019
3.74727 -63.9072 19.7552 21.9928 55.8887 0.0899624 599.698
3.75415 -63.9088 19.8266 21.2986 54.4226 0.105535 597.404
3.76103 -63.3284 19.6568 22.2166 55.4246 0.0744669 594.843
3.76791 -62.7484 19.4734 21.3465 53.2049 0.107878 579.684
3.77479 -63.1856 19.6916 21.0684 53.3549 0.121767 589.162
3.78167 -62.9204 19.6744 21.7225 54.1424 0.0958555 591.83
3.78855 -62.9804 19.6394 21.3357 54.218 0.0999615 591.113
3.79543 -62.4768 19.3582 20.457 50.6748 0.118758 567.072
3.80231 -62.52 19.4456 20.9332 52.195 0.102497 576.593
3.80919 -62.3744 19.4412 20.7018 51.6013 0.107338 574.519
3.81607 -62.5492 19.2454 21.1759 51.6483 0.0958753 567.479
3.82295 -62.0436 19.099 20.3705 49.7492 0.111862 554.96
3.82983 -61.9184 19.1826 20.4877 51.7685 0.0854795 566.236
3.83671 -61.8432 19.0248 20.2803 51.4338 0.069373 559.279
3.84359 -61.498 19.0554 20.7012 51.3144 0.0793638 560.34
3.85047 -61.3796 18.6904 20.1633 48.6485 0.092302 536.65
3.85735 -61.3856 19.0802 19.9296 49.613 0.109368 555.428
3.86423 -61.2964 19.0118 20.2233 48.5344 0.10672 548.996
3.87111 -61.1732 18.7784 19.9804 49.8784 0.0788827 545.713
3.87799 -61.0532 18.65 19.7016 48.2188 0.0924884 534.814
3.88487 -60.858 18.7814 19.6159 48.4268 0.0884427 540.872
3.89175 -60.442 18.6852 19.7414 46.845 0.100345 531.446
3.89863 -59.7868 18.6772 19.3738 46.137 0.109227 528.709
3.90551 -60.2052 18.5248 19.3927 46.4822 0.0946204 524.705
3.91239 -59.9804 18.2854 18.9409 46.4064 0.0789566 515.916
3.91927 -59.8908 18.3346 19.1525 45.8181 0.0890148 515.731
3.92615 -60.0788 18.6042 18.955 47.6745 0.085589 533.293
3.93303 -59.9076 18.5654 19.2142 47.0164 0.0814191 529.591
3.93991 -59.5916 18.5334 18.4789 45.2364 0.106473 521.714
3.94679 -59.5164 18.1568 18.5109 44.4001 0.0948618 504.907
3.95367 -59.1708 18.2608 18.8321 45.3372 0.0822217 512.705
3.96055 -59.328 18.2926 18.4926 43.8694 0.0977823 508.366
3.96743 -58.9572 17.9606 18.2931 43.8676 0.0852356 496.624
3.97431 -59.026 17.8896 18.0323 44.0805 0.0780819 495.227
3.98119 -58.7228 18.0572 18.7523 44.1965 0.0864139 502.017
3.98807 -58.2252 17.6932 18.2355 42.1097 0.0849626 480.986
3.99495 -58.6072 17.9694 17.9683 43.2461 0.097833 495.665
4.00183 -58.1548 17.6628 17.7277 42.1649 0.0813245 480.711
4.00871 -58.3076 17.79 17.8601 41.806 0.0916377 484.072
4.01559 -58.0232 17.696 17.1991 41.8757 0.0861664 481.304
